2003, 'SOUTHERN OREGON COASTAL'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'RBL', 'RED BLUFF AP', '   0.00', '   2.66', '   9.42', '   4.81', '   1.46', '   2.72', '   4.02', '   1.72', '   0.00', '   0.07', '   0.26', '   0.01', ' 27.15', ' 113'
2003, 'ROMC1', 'ROUND MOUNTAIN', '   0.01', '   3.90', '  23.81', '   9.25', '   4.98', '   7.89', '  11.06', '   2.23', '   0.00', '   0.03', '   0.96', '   0.12', ' 64.24', '  99'
2003, 'SAC', 'SACRAMENTO AP', '   0.00', '   2.34', '   6.27', '   1.30', '   1.29', '   1.87', '   2.53', '   1.17', '   0.00', '   0.00', '   0.57', '   0.00', ' 17.34', '  96'
2003, 'SERC1', 'SIERRAVILLE', '   0.00', '   6.10', '   7.17', '   1.13', '   1.12', '   2.43', '   3.99', '   0.55', '   1.85', '   0.51', '   1.28', '   0.01', ' 26.14', '  99'
2003, 'SHDC1', 'SHASTA DAM', '   0.00', '   5.22', '  37.83', '   6.79', '   2.99', '   7.37', '  11.98', '   1.23', '   0.00', '   0.10', '   1.47', '   0.15', ' 75.13', ' 119'
2003, 'SLPC1', 'SLY PARK', '   0.00', '   4.08', '  12.60', '   1.88', '   4.19', '   4.19', '  12.04', '   2.82', '   0.20', '   0.00', '   0.79', '   0.00', ' 42.79', 'NA'
2003, 'SMTC1', 'SACRAMENTO 5 ESE', '   0.00', '   2.00', '   5.85', '   1.13', '   1.08', '   1.95', '   2.75', '   1.23', '   0.00', '   0.00', '   0.34', '   0.00', ' 16.33', '  82'
2003, 'SODC1', 'SODA SPRINGS', '   0.04', '   9.22', '  20.05', '   3.97', '   3.95', '   5.56', '  13.90', '   3.26', '   0.16', '   0.12', '   2.28', '   0.00', ' 62.51', 'NA'
2003, 'STOC1', 'STONY GORGE', '   0.00', '   1.78', '  10.93', '   3.16', '   1.58', '   1.60', '   2.41', '   2.29', '   0.00', '   0.10', '   0.68', '   0.10', ' 24.63', ' 116'
2003, 'STYC1', 'STRAWBERRY VALLEY', '   0.02', '  10.50', '  37.98', '   9.95', '   4.74', '   9.14', '  14.81', '   4.28', '   0.01', '   0.00', '   2.39', '   0.00', ' 93.82', ' 116'
2003, 'TWLC1', 'CAPLES LAKE', '   0.07', '   4.06', '  11.66', '   1.48', '   2.78', '   1.60', '   9.45', '   2.47', 'M', 'M', 'M', 'M', 'M'
2003, 'VOLC1', 'VOLTA PH', '   0.00', '   2.88', '  11.31', '   7.48', '   3.26', '   5.15', '   6.61', '   2.06', '   0.08', '   0.01', '   0.53', '   0.05', ' 39.42', ' 112'
2003, 'VTNC1', 'VINTON', '   0.13', '   2.57', '   3.65', '   1.15', '   0.63', '   1.12', '   1.80', '   0.32', '   0.32', '   0.17', '   1.32', '   0.37', ' 13.55', '  96'
2003, 'WDDC1', 'WOODLAND', '   0.00', '   2.37', '   8.93', '   2.32', '   1.90', '   2.27', '   3.52', '   0.75', '   0.00', '   0.00', '   1.02', '   0.00', ' 23.08', ' 111'
2003, 'WSKC1', 'WHISKEYTOWN RES', '   0.00', '   6.74', '  34.29', '   8.67', '   2.61', '   6.90', '  12.70', '   1.66', '   0.00', '   0.03', '   1.00', '   0.06', ' 74.66', ' 118'
2003, 'SAN JOAQUIN'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'ABYC1', 'AUBERRY', '   0.00', '   4.32', '   6.07', '   0.50', '   2.70', '   1.49', '   3.64', '   1.84', '   0.00', '   0.02', '   0.38', '   0.00', ' 20.96', '  80'
2003, 'ARNC1', 'CALAVERAS BIG TREES', '   0.00', '   6.96', '  14.72', '   1.71', '   4.34', '   4.45', '  13.45', '   2.95', '   0.00', '   0.00', '   1.32', '   0.00', ' 49.90', '  90'
2003, 'BCRC1', 'BIG CREEK PH #1', '   0.23', '   7.05', '   8.34', '   0.46', '   4.06', '   3.28', '   7.65', '   2.85', '   0.00', '   0.80', '   0.77', '   0.10', ' 35.59', 'NA'
2003, 'CHVC1', 'CHERRY VALLEY', '   0.00', '   9.70', '  13.87', '   1.34', '   2.48', '   3.98', '  10.29', '   3.11', '   0.00', '   0.16', '   1.34', '   0.00', ' 46.27', '  97'
2003, 'CMPC1', 'CAMP PARDEE', '   0.00', '   1.68', '   5.44', '   0.71', '   1.40', '   1.53', '   5.00', '   0.59', '   0.00', '   0.00', '   0.20', '   0.02', ' 16.57', '  72'
2003, 'COAC1', 'COARSEGOLD 1 SW', '   0.00', '   4.70', '   6.98', 'M', '   3.41', '   1.02', '   3.14', '   2.19', '   0.00', '   0.00', 'M', '   0.00', 'M'
2003, 'EXQC1', 'EXCHEQUER DAM', '   0.00', '   2.86', '   4.95', '   0.86', '   1.58', '   1.66', '   4.40', '   1.82', '   0.00', '   0.03', '   0.46', '   0.11', ' 18.73', '  94'
2003, 'FDDC1', 'FIDDLETOWN DEXTER RANCH', '   0.00', '   4.03', '  10.76', '   1.07', '   2.67', '   3.78', '   9.47', '   1.51', '   0.00', '   0.00', '   1.00', '   0.00', ' 34.29', '  93'
2003, 'FLOC1', 'FLORENCE LAKE', '   0.02', '   6.82', '  10.95', '   0.29', '   4.90', '   3.20', '   3.70', '   3.46', '   0.00', '   2.17', '   0.62', '   0.62', ' 36.75', ' 148'
2003, 'FRAC1', 'FRIANT GOVERNMENT CAMP', '   0.00', '   1.94', '   0.99', '   0.66', '   1.90', '   0.88', '   2.44', '   1.10', '   0.00', '   0.00', '   0.01', '   0.00', '  9.92', '  67'
2003, 'GRVC1', 'GROVELAND RS', '   0.00', '   5.84', '  10.33', '   1.13', '   2.30', '   2.85', '   6.33', '   1.95', '   0.00', '   0.23', '   2.22', '   0.00', ' 33.18', '  88'
2003, 'HETC1', 'HETCH HETCHY', '   0.00', '   6.17', '   9.14', '   0.94', '   1.64', '   2.87', '  10.27', '   3.13', '   0.00', '   0.47', '   0.96', '   0.32', ' 35.91', '  98'
2003, 'HNTC1', 'HUNTINGTON LAKE', '   0.31', '   9.67', '  10.95', '   0.52', '   4.78', '   2.50', '   8.00', '   3.46', '   0.00', '   0.88', '   0.77', '   0.10', ' 41.94', '  93'
2003, 'LOSC1', 'LOS BANOS', '   0.00', '   1.17', '   3.47', '   0.58', '   1.16', '   0.70', '   0.81', '   0.47', '   0.00', '   0.00', '   0.08', '   0.00', '  8.44', '  85'
2003, 'MATC1', 'MATHER', '   0.67', '   5.70', '   9.79', '   0.77', '   2.48', '   2.96', '  10.28', '   2.83', '   0.00', '   0.61', '   0.63', '   0.00', ' 36.72', ' 105'
2003, 'MCEC1', 'MERCED', '   0.00', '   1.87', '   3.69', '   0.80', '   1.03', '   0.89', '   1.18', '   0.94', '   0.00', '   0.00', '   0.11', '   0.00', ' 10.51', '  84'
2003, 'MDRC1', 'MADERA', '   0.00', '   2.90', '   2.85', '   0.51', '   1.51', '   0.46', '   1.44', '   1.08', '   0.00', '   0.00', '   0.06', '   0.00', ' 10.81', '  91'
2003, 'MOD', 'MODESTO AP', '   0.00', '   2.09', '   3.99', '   0.57', '   0.77', '   1.40', '   1.42', '   0.28', '   0.00', '   0.00', '   0.10', '   0.00', ' 10.62', '  82'
2003, 'MRIC1', 'MARIPOSA RS', '   0.00', 'M', 'M', '   1.35', '   2.50', '   2.10', '   5.90', '   1.56', '   0.00', '   0.05', '   0.62', '   0.00', 'M'
2003, 'NMDC1', 'NEW MELONES DAM HQ', '   0.00', '   4.08', '   8.44', '   1.16', '   1.91', '   1.85', '   5.87', '   0.89', '   0.00', '   0.00', '   0.74', '   0.00', ' 24.94', 'NA'
2003, 'NOFC1', 'NORTH FORK RS', '   0.04', '   7.65', '   9.67', '   0.71', '   2.99', '   3.08', '   5.91', '   2.55', '   0.00', '   0.05', '   0.36', '   0.00', ' 33.01', '  97'
2003, 'PANC1', 'PANOCHE 2W', '   0.00', '   1.76', '   4.80', '   0.34', '   1.44', '   0.98', '   1.17', '   0.83', '   0.00', '   0.00', '   0.00', '   0.00', ' 11.32', ' 107'
2003, 'SCKC1', 'STOCKTON FIRE STA 4', '   0.00', '   2.58', '   7.52', '   0.32', '   1.26', '   1.52', '   2.20', '   0.39', '   0.00', '   0.00', '   0.30', '   0.00', ' 16.09', '  97'
2003, 'SLDC1', 'LOS BANOS', '   0.00', '   2.04', '   2.96', '   0.67', '   1.41', '   0.97', '   0.58', '   0.70', '   0.00', '   0.00', '   0.35', '   0.00', '  9.68', '  92'
2003, 'SONC1', 'SONORA', '   0.00', '   6.40', '   9.86', '   1.23', '   2.21', '   2.37', '   6.57', '   1.41', '   0.00', '   0.11', '   1.65', '   0.00', ' 31.81', '  97'
2003, 'SPGC1', 'SALT SPRINGS PH', '   0.09', '   7.43', '  13.37', '   1.35', '   3.43', '   3.56', '  12.34', '   3.32', '   0.01', '   0.58', '   0.99', '   0.48', ' 46.95', ' 102'
2003, 'TIGC1', 'TIGER CREEK PH', '   0.00', '   5.56', '  13.52', '   1.57', '   3.39', '   3.39', '  10.25', '   2.18', '   0.00', '   0.36', '   0.23', '   0.00', ' 40.45', '  87'
2003, 'TRAC1', 'TRACY CARBONA', '   0.00', '   1.24', '   3.72', '   0.50', '   0.69', '   0.84', '   1.33', '   0.31', '   0.00', '   0.00', '   0.57', '   0.00', '  9.20', '  87'
2003, 'WSTC1', 'WEST POINT', '   0.00', '   4.40', '  13.05', '   1.55', '   2.94', '   4.30', '   9.46', '   1.33', '   0.00', '   0.00', '   0.78', '   0.00', ' 37.81', ' 104'
2003, 'YNPC1', 'SOUTH ENTRANCE YOSEMITE', '   0.03', '  11.52', '   7.54', '   1.04', '   3.63', '   4.62', '   9.91', '   2.86', '   0.00', '   0.21', '   1.32', '   0.02', ' 42.70', ' 101'
2003, 'YPQC1', 'YOSEMITE PARK HEADQUARTER', '   0.23', '   7.63', '  11.85', '   0.91', '   2.66', '   2.83', '   7.29', '   2.72', '   0.00', '   1.34', '   0.90', '   0.12', ' 38.48', ' 102'
2003, 'KERN...TULE...KAWEAH...KINGS'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'ASHC1', 'ASH MOUNTAIN', '   0.52', '   5.92', '   5.59', '   0.30', '   3.46', '   3.12', '   6.12', '   2.35', '   0.00', '   0.24', '   0.21', '   0.16', ' 27.99', ' 106'
2003, 'ATWC1', 'ATWELL CAMP', '   0.10', '  14.00', '   5.60', '   0.50', '   5.10', '   5.60', '   5.90', '   4.40', '   0.00', '   1.02', '   0.60', '   0.50', ' 43.32', 'NA'
2003, 'BFL', 'BAKERSFIELD', '   0.00', '   1.30', '   1.40', '   0.03', '   1.50', '   0.37', '   1.19', '   0.16', '   0.00', '   0.00', '   0.04', '   0.05', '  6.04', '  93'
2003, 'BTPC1', 'BEAR TRAP MEADOW', '   0.08', '  13.20', '   8.70', '   1.20', '   5.10', '   6.30', '   6.40', '   3.50', '   0.00', '   0.40', '   0.70', '   0.20', ' 45.78', 'NA'
2003, 'DNPC1', 'BALCH PH', '   0.12', '   6.71', '   6.73', '   0.42', '   4.77', '   3.49', '   5.37', '   2.68', '   0.00', '   0.04', '   0.04', '   0.11', ' 30.48', '  98'
2003, 'EGCC1', 'EAGLE CREEK', '   0.00', '  14.90', '   6.20', '   0.90', '   5.10', '   5.00', '   6.30', '   4.10', '   0.00', '   0.00', '   0.00', '   0.00', ' 42.50', 'NA'
2003, 'GNFC1', 'GIANT FOREST', '   0.10', '  13.90', '   9.10', '   0.90', '   5.50', '   5.10', '   7.40', '   5.00', '   0.00', '   0.80', '   0.90', '   0.00', ' 48.70', 'NA'
2003, 'GNNC1', 'GLENNVILLE', '   0.00', '   5.56', '   2.90', '   0.42', '   2.53', '   1.99', '   3.37', '   1.49', '   0.00', '   0.79', '   0.72', '   0.52', ' 20.29', ' 102'
2003, 'GRGC1', 'GRANT GROVE', '   0.33', '   9.80', '   7.86', '   0.39', '   5.68', '   6.70', '   8.37', '   3.13', '   0.00', '   0.57', '   0.98', '   0.21', ' 44.02', ' 105'
2003, 'HCKC1', 'HOCKETT MEADOW', '   0.00', '  16.10', '   7.70', '   0.30', '   4.70', '   4.50', '   5.80', '   4.10', '   0.20', '   1.30', '   1.40', '   0.60', ' 46.70', 'NA'
2003, 'HSSC1', 'HOSSACK', '   0.00', '  18.70', '   9.50', '   0.90', '   5.30', '   6.40', '   7.80', '   4.50', '   0.00', '   0.00', '   0.00', '   0.00', ' 53.10', 'NA'
2003, 'ISAC1', 'LAKE ISABELLA DAM', '   0.00', '   5.76', '   2.65', '   0.01', '   1.70', '   1.24', '   0.75', '   0.56', '   0.00', '   0.29', '   0.78', '   0.56', ' 14.30', 'NA'
2003, 'KVLC1', 'KERN RIVER PH #3', '   0.00', '   6.55', '   2.99', '   0.12', '   2.09', '   1.29', '   0.91', '   0.89', '   0.00', '   0.20', '   0.00', '   0.62', ' 15.66', ' 116'
2003, 'LDGC1', 'LODGEPOLE', '   0.33', '  11.63', '   8.86', '   0.48', '   5.50', '   5.24', '   6.14', '   3.92', '   0.00', '   2.88', '   0.42', '   0.78', ' 46.18', ' 103'
2003, 'MNHC1', 'MOUNTAIN HOME', '   0.00', '  13.00', '   5.70', '   0.70', '   5.20', '   4.20', '   7.60', '   4.00', '   0.00', '   0.00', '   0.00', '   0.00', ' 40.40', 'NA'
2003, 'PFTC1', 'PINE FLAT DAM', '   0.00', '   2.99', '   4.80', '   0.36', '   2.56', '   1.95', '   3.16', '   1.62', '   0.00', '   0.00', '   0.00', '   0.00', ' 17.44', '  87'
2003, 'RGCC1', 'ROGERS CAMP', '   0.10', '  16.20', '   7.50', '   0.10', '   3.40', '   4.71', '   5.10', '   3.40', '   0.00', '   0.00', '   0.00', '   0.00', ' 40.51', 'NA'
2003, 'SCSC1', 'LAKE SUCCESS DAM', '   0.00', '   2.61', '   2.91', '   0.11', '   1.83', '   1.15', '   2.33', '   1.56', '   0.00', '   0.03', '   0.00', '   0.03', ' 12.56', ' 114'
2003, 'TMDC1', 'TERMINUS DAM', '   0.00', '   3.95', '   2.74', '   0.27', '   1.88', '   0.81', '   2.55', '   1.21', '   0.00', '   0.11', '   0.00', '   0.00', ' 13.52', 'NA'
2003, 'TREC1', 'THREE RIVER EDISON PH #1', '   0.02', '   5.17', '   4.43', '   0.16', '   2.83', '   1.69', '   4.86', '   1.98', '   0.00', '   0.12', '   0.11', '   0.10', ' 21.47', '  88'
2003, 'TULARE-BUENA VISTA LAKES'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'CNGC1', 'COALINGA', '   0.04', '   0.91', '   2.36', '   0.25', '   1.91', '   1.16', '   1.16', '   0.95', '   0.00', '   0.00', '   0.06', '   0.00', '  8.80', ' 106'
2003, 'FAT', 'FRESNO AIR TERMINAL', '   0.00', '   1.76', '   2.24', '   0.50', '   1.20', '   0.64', '   2.86', '   0.79', '   0.00', '   0.00', '   0.04', '   0.00', ' 10.03', '  89'
2003, 'HJO', 'HANFORD', '   0.00', '   1.49', '   1.06', '   0.56', '   1.13', '   1.05', '   1.67', '   0.58', '   0.00', '   0.00', '   0.00', '   0.00', '  7.54', '  88'
2003, 'LEMC1', 'LEMON COVE', '   0.00', '   2.99', '   2.54', '   0.31', '   2.16', '   0.67', '   2.33', '   1.28', '   0.00', '   0.08', '   0.00', '   0.00', ' 12.36', '  85'
2003, 'LINC1', 'LINDSAY', '   0.00', '   2.98', '   2.53', '   0.28', '   2.41', '   0.72', '   1.71', '   1.15', '   0.00', '   0.01', '   0.05', '   0.20', ' 12.04', '  96'
2003, 'PRTC1', 'PORTERVILLE', '   0.00', '   2.25', '   2.20', '   0.28', '   2.00', '   0.55', '   1.66', '   1.96', '   0.00', '   0.00', '   0.02', '   0.03', ' 10.95', '  95'
2003, 'VISC1', 'VISALIA', '   0.00', '   1.76', '   1.63', '   0.45', '   1.36', '   0.70', '   1.90', '   0.91', '   0.00', '   0.02', '   0.00', '   0.00', '  8.73', '  79'
2003, 'WASC1', 'WASCO', '   0.00', '   1.05', '   0.90', '   0.14', '   1.53', '   0.52', '   1.09', '   0.41', '   0.00', '   0.00', '   0.00', '   0.00', '  5.64', '  77'
2003, 'CENTRAL CALIFORNIA COASTAL'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'BISC1', 'BIG SUR STATE PARK', '   0.05', '   6.73', '  13.96', '   3.63', '   3.65', '   0.40', '   4.70', '   1.28', '   0.00', '   0.07', '   0.00', '   0.00', ' 34.47', '  80'
2003, 'CCHC1', 'CACHUMA DAM', '   0.00', '   2.50', '   6.73', '   0.06', '   3.56', '   2.40', '   2.15', '   2.33', '   0.02', '   0.01', '   0.00', '   0.00', ' 19.76', '  90'
2003, 'HOLC1', 'HOLLISTER', '   0.00', '   1.80', '   5.65', '   0.76', '   1.56', '   1.02', '   2.76', '   0.17', '   0.00', '   0.00', '   0.03', '   0.00', ' 13.75', ' 101'
2003, 'JNLC1', 'JUNCAL DAM', '   0.00', '   5.17', '   4.94', '   0.06', '   4.75', '   5.05', '   4.68', '   2.92', '   0.00', '   0.05', '   0.00', '   0.00', ' 27.62', '  89'
2003, 'KICC1', 'KING CITY', '   0.00', '   1.72', '   5.04', '   0.39', '   1.63', '   0.32', '   0.86', '   1.19', '   0.00', '   0.10', '   0.12', '   0.00', ' 11.37', '  92'
2003, 'LSLC1', 'LOS ALAMOS', '   0.00', '   3.67', '   5.31', '   0.05', '   2.58', '   0.20', '   2.19', '   0.49', '   0.00', '   0.00', '   0.00', '   0.00', ' 14.49', '  86'
2003, 'PRBC1', 'PASO ROBLES', '   0.00', '   2.54', '   4.52', '   0.13', '   2.10', '   1.85', '   1.70', '   1.18', '   0.00', '   0.16', '   0.03', '   0.00', ' 14.21', '  97'
2003, 'PRSC1', 'PRIEST VALLEY', '   0.00', '   4.37', '   6.09', '   0.76', '   2.02', '   1.73', '   2.33', '   2.40', '   0.00', '   0.00', '   0.10', '   0.00', ' 19.80', '  94'
2003, 'SAEC1', 'SAN CLEMENTE DAM', '   0.00', '   5.26', '   9.73', '   1.58', '   1.46', '   1.55', '   3.50', '   1.20', '   0.00', '   0.00', '   0.01', '   0.00', ' 24.29', ' 111'
2003, 'SBAC1', 'SANTA BARBARA', '   0.03', '   6.82', '   6.15', '   0.00', '   3.17', '   4.80', '   1.16', '   1.92', '   0.13', '   0.02', '   0.00', '   0.00', ' 24.20', ' 130'
2003, 'SBPC1', 'SAN LUIS OBISPO', '   0.00', '   4.42', '   8.07', '   0.38', '   3.16', '   3.51', '   1.93', '   1.39', '   0.00', '   0.03', '   0.03', '   0.00', ' 22.92', '  94'
2003, 'SCRC1', 'SANTA CRUZ', '   0.04', '   4.27', '  15.21', '   1.85', '   1.86', '   1.45', '   3.53', '   0.78', '   0.07', '   0.00', '   0.01', '   0.00', ' 29.07', '  95'
2003, 'SMX', 'SANTA MARIA', '   0.06', '   2.13', '   4.26', '   0.22', '   1.84', '   1.50', '   1.15', '   1.08', '   0.00', '   0.01', '   0.00', '   0.00', ' 12.25', '  87'
2003, 'SNSC1', 'SALINAS NO. 2', '   0.00', '   1.77', '   5.49', '   1.25', '   1.13', '   0.82', '   1.18', '   0.19', '   0.00', '   0.00', '   0.13', '   0.01', ' 11.97', '  79'
2003, 'WVIC1', 'WATSONVILLE WATERWORKS', '   0.00', '   3.40', '   8.88', '   1.27', '   1.71', '   1.22', '   2.52', '   1.16', '   0.02', '   0.02', '   0.02', '   0.02', ' 20.24', '  87'
2003, 'SOUTHERN CALIFORNIA COASTAL'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'BBLC1', 'BIG BEAR LAKE F.S.', '   0.13', '   2.94', '   4.70', '   0.18', '   5.50', '   3.82', '   1.77', '   0.92', '   0.02', '   0.27', '   4.60', '   0.48', ' 25.33', ' 120'
2003, 'CQT', 'DOWNTOWN LA', '   0.05', '   2.36', '   3.32', '   0.00', '   4.64', '   4.31', '   0.71', '   1.02', '   0.01', '   0.00', '   0.00', '   0.00', ' 16.42', ' 108'
2003, 'CUYC1', 'CUYAMACA', '   0.07', '   5.19', '   4.72', '   0.70', '   9.86', '   4.95', '   3.05', '   2.36', '   0.00', '   0.51', '   2.42', '   0.16', ' 33.99', '  95'
2003, 'ELPC1', 'EL CAPITAN DAM', '   0.05', '   2.50', '   3.19', '   0.15', '   4.84', '   2.79', '   1.82', '   1.37', '   0.13', '   0.00', '   0.05', '   0.04', ' 16.93', ' 100'
2003, 'EORC1', 'ELSINORE', '   0.00', '   2.10', '   1.75', '   0.16', '   6.54', '   3.15', '   1.59', '   0.62', '   0.00', '   0.02', '   0.00', '   0.00', ' 15.93', ' 132'
2003, 'HENC1', 'HENSHAW DAM', '   0.01', '   3.02', '   4.91', '   0.30', '   7.59', '   4.60', '   3.24', '   1.58', '   0.00', '   0.32', '   0.13', '   1.80', ' 27.50', '  99'
2003, 'LAGC1', 'LAGUNA BEACH', '   0.00', '   1.54', '   2.84', '   0.00', '   6.00', '   4.04', '   1.97', '   1.11', '   0.18', '   0.16', '   0.00', '   0.00', ' 17.84', ' 132'
2003, 'LAX', "LA INT'L AIRPORT", '   0.05', '   1.60', '   1.78', '   0.00', '   3.78', '   1.66', '   0.49', '   0.96', '   0.00', '   0.02', '   0.00', '   0.00', ' 10.34', '  78'
2003, 'LGB', 'LONG BEACH', '   0.00', '   0.54', '   1.13', '   0.00', '   3.51', '   1.67', '   1.45', '   1.82', '   0.06', '   0.34', '   0.00', '   0.00', ' 10.52', '  81'
2003, 'LOX', 'OXNARD', '   0.00', '   4.02', '   2.86', '   0.00', '   5.68', '   3.28', '   1.15', '   1.55', '   0.02', '   0.01', '   0.00', '   0.03', ' 18.60', 'NA'
2003, 'MWS', 'MOUNT WILSON', '   0.10', '   7.60', '   4.30', '   0.05', '  13.92', '   5.58', '   3.79', '   3.10', '   0.05', '   0.01', '   0.00', '   0.00', ' 38.50', '  95'
2003, 'OCNC1', 'OCEANSIDE MARINA', '   0.09', '   1.17', '   2.01', '   0.21', '   5.14', '   1.34', '   2.44', '   0.13', '   0.20', '   0.09', '   0.07', '   0.00', ' 12.89', ' 116'
2003, 'SAN', 'LINDBERGH FIELD', '   0.04', '   0.32', '   1.98', '   0.02', '   4.88', '   1.36', '   1.41', '   0.30', '   0.00', '   0.00', '   0.00', '   0.00', ' 10.31', '  96'
2003, 'SBOC1', 'SAN BERNARDINO FS', '   0.00', '   2.17', '   2.50', '   0.00', '   3.42', '   2.02', '   3.08', '   0.57', '   0.02', '   0.27', '   0.00', '   0.00', ' 14.05', '  86'
2003, 'SGSC1', 'SAUGUS PH #1', '   0.02', '   2.68', '   4.05', '   0.01', '   3.79', '   2.83', 'M', '   1.54', '   0.04', '   0.05', '   0.08', '   0.00', 'M'
2003, 'SPLC1', 'SANTA PAULA', '   0.00', '   5.03', '   4.07', 'M', '   5.43', '   3.97', '   1.09', '   1.73', '   0.00', '   0.00', '   0.00', '   0.00', 'M'
2003, 'STAC1', 'SANTA ANA FS', '   0.10', '   1.80', '   2.49', '   0.11', '   3.99', '   3.21', '   1.82', '   0.82', '   0.00', '   0.26', '   0.00', '   0.00', ' 14.60', ' 106'
2003, 'NORTH AND CENTRAL LAHONTAN'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'CEDC1', 'CEDARVILLE', '   0.43', '   1.74', '   0.58', '   0.56', '   0.63', '   2.05', '   1.75', '   2.32', '   0.07', '   0.34', '   0.46', '   0.61', ' 11.54', '  88'
2003, 'DOLC1', 'DOYLE 4SSE', '   0.03', '   5.73', '   5.47', '   0.79', '   0.43', '   2.10', '   1.32', '   0.38', '   0.02', '   0.00', '   1.27', '   0.27', ' 17.81', ' 103'
2003, 'DOYC1', 'DOYLE', '   0.20', '   2.14', '   3.89', '   0.82', '   0.48', '   0.90', '   0.67', '   0.14', '   0.00', '   0.00', '   1.85', '   0.13', ' 11.22', '  95'
2003, 'FOBC1', 'FORT BIDWELL', '   0.14', '   1.72', '   2.04', '   1.55', '   1.03', '   3.23', '   2.47', '   2.08', '   0.20', '   0.00', '   0.63', '   0.45', ' 15.54', '  85'
2003, 'FRNN2', 'FERNLEY', '   0.02', '   0.69', '   0.52', '   0.19', 'M', '   0.00', '   0.30', '   0.02', '   0.00', '   0.71', '   0.57', '   0.00', 'M'
2003, 'JESC1', 'JESS VALLEY', '   0.25', '   1.45', '   1.18', '   1.01', '   1.07', '   2.87', '   4.08', '   2.86', '   0.61', '   0.16', '   1.92', '   0.65', ' 18.11', '  95'
2003, 'Q63', 'SUTCLIFFE-PYRAMID LK', '   0.12', '   1.41', '   1.62', '   0.53', '   0.26', '   0.43', '   0.53', '   0.44', '   0.00', '   0.23', '   1.06', '   0.00', '  6.63', '  86'
2003, 'SNVC1', 'SUSANVILLE', '   0.00', '   2.81', '   7.91', '   2.31', '   0.77', '   2.55', '   3.60', '   0.00', '   0.09', '   0.49', '   0.60', '   0.00', ' 21.13', ' 157'
2003, 'STDN2', 'STEAD', '   0.05', '   2.68', '   0.16', '   0.35', '   1.00', '   0.80', '   1.22', '   0.06', '   0.19', '   0.10', '   0.39', '   0.28', '  7.28', '  70'
2003, 'SVEC1', 'SUSANVILLE 1 WNW', '   0.00', '   2.81', '   7.91', '   2.31', '   0.55', '   2.55', '   3.60', '   0.00', '   0.09', '   0.49', '   0.60', '   0.00', ' 20.91', 'NA'
2003, 'WAWN2', 'WADSWORTH 4N', '   0.00', '   0.62', '   0.25', '   0.25', '   0.48', '   0.13', '   0.45', '   0.00', '   0.00', '   0.21', '   1.06', 'M', 'M'
2003, 'WTNN2', 'WELLINGTON', '   0.08', '   1.10', '   1.62', '   0.00', '   0.11', '   0.26', '   0.04', '   0.01', 'M', '   0.54', '   0.39', '   0.38', 'M'
2003, 'LAKE TAHOE...TRUCKEE...CARSON...WALKER'
2003, 'ID', 'Location', 'OCT', 'NOV', 'DEC', 'JAN', 'FEB', 'MAR', 'APR', 'MAY', 'JUN', 'JUL', 'AUG', 'SEP', 'WY Tota', 'Pct Avg to Date'
2003, 'BDEC1', 'BODIE', '   0.21', '   2.24', '   2.47', '   0.15', '   1.42', '   1.21', '   0.54', '   0.19', '   0.04', '   1.49', '   0.62', '   0.42', ' 11.00', '  85'
2003, 'BOCC1', 'BOCA RESERVOIR', '   0.03', '   3.69', '   6.66', '   1.11', '   1.00', '   1.29', '   2.91', '   0.76', '   0.24', '   1.22', '   1.54', '   0.29', ' 20.74', '  93'
2003, 'BPTC1', 'BRIDGEPORT', '   0.08', '   2.76', '   2.25', '   0.04', '   0.62', '   0.55', '   0.64', '   0.06', '   0.00', '   2.15', '   0.75', '   0.60', ' 10.50', ' 112'
